,datetime,text,user,location
190,2020-06-20 17:54:18,"@shopdisney #shopDisneySupport order made 5/30, order shipped 6/10, order delivered 6/16. Today is the 20th and I s… https://t.co/TtQUublaov",butacson,Divided States of America
191,2020-06-20 17:53:44,@WDWNT This is not on shopDisney and I am sad.,katwoman08,"Ontario, Canada"
192,2020-06-20 17:50:46,#WeekendRewind: You'll oooh and awww over these adorable new baby styles that have just arrived on #shopDisney:… https://t.co/Nv9nWqxGDp,laughing_place,"Orlando, FL"
193,2020-06-20 17:44:48,@Netzer_r @shopDisney They suspended the release. 😭 no new date as of yet.,sewmthingclever,
194,2020-06-20 17:40:08,I’ve been singing “part of your world” all week!! https://t.co/w8XIjgZwrU,itsmewhiteman,
195,2020-06-20 17:35:32,@shopDisney Can you imagine all those little annoying kids spreading Covid,ogjaype,"Irving, TX"
196,2020-06-20 17:35:22,I would buy this https://t.co/yFEXZCJED6,B_inreallife,DMV
197,2020-06-20 17:32:08,Interesting..... https://t.co/yt7mIcWHie,DaniDeVito_,"Maryland, USA"
198,2020-06-20 17:31:56,@shopDisney shut up,ethxcn,earf 2
199,2020-06-20 17:31:37,Wtf I want one https://t.co/lX6cRORJS2,KENNEDY______,"Detroit, MI ✈️ Atlanta, GA"
200,2020-06-20 17:31:11,@HerUniverse @shopDisney @isntthisamazing WE NEED THESE ITEMS BACK IN STOCK PLEASE https://t.co/Nk3kJcnQDs,TheScevoliShow,AHSOKA TANO!!
201,2020-06-20 17:30:45,The fuck I want this pizza thing https://t.co/DUgmqafOQK,rainbowxbaby,"New York, USA"
202,2020-06-20 17:30:21,"Daydreaming of a galaxy far, far away. #MayTheForceBeWithYou and shop #HerUniverse styles on @shopDisney!… https://t.co/8sthD7yE3O",HerUniverse,
203,2020-06-20 17:27:41,@shopDisney read the fucking room https://t.co/wokpt5KnlX,livindeadlamiae,United States
204,2020-06-20 17:27:17,I have that red bag pack my dad for me when I went to Disney springs https://t.co/bSG9zKwvSG,katiekai_,Neverland
205,2020-06-20 17:26:56,@shopDisney are you guys going to release the new Minnie Mouse The Main Attraction set today?,RoxxyyD,
206,2020-06-20 17:25:55,@shopDisney Instead of shopping Disney how bo it we investigate Disney,Middle__C,United States
207,2020-06-20 17:25:28,@shopDisney I sent you a DM about a missing tracking number please help,Ilovecanada,Canada
208,2020-06-20 17:24:38,@HeySydneyy @shopDisney Thinking maybe because of the the current state of the US with all of the civil unrest and… https://t.co/t2aHsKBUXX,Nightcry76,Calgary
209,2020-06-20 17:24:08,"@GetBinky @shopDisney Did the  same today ourselves😀, and it felt good!. https://t.co/3FVAFrWtPF",DellTarrant68,"Blackpool, United Kingdom"
210,2020-06-20 17:13:55,What annoys me the most about the #maythe4th experience on @shopDisney was that they charged my card for EVERYTHING… https://t.co/awOeiymXEw,pussymango,where warren is president
211,2020-06-20 17:08:01,@shopDisney @WaltDisneyWorld you didn’t even have the common courtesy to send me a notification that says the spiri… https://t.co/YoTyM3MmPd,Lizamarie16,"Iowa, USA"
212,2020-06-20 17:03:28,"🎶 Bullseye, he’s Woody’s horse...he’s a smart one! 

Aidan wants to give a big thanks to daddy's friend @Saramoreee… https://t.co/lQGjnh6ZUe",danthepixarfan,"Stratford, CT"
213,2020-06-20 16:59:20,"@pussymango @shopDisney That was supposed to say HAVEN’T shipped. When you’re shipping to Canada, UPS dings us big… https://t.co/dLtTxONTLO",Mom2TandT,"Ottawa, Canada"
214,2020-06-20 16:55:08,@Mom2TandT @shopDisney I just ordered one set — the day they went available and I haven’t received them yet. I’m su… https://t.co/2TIu4EaYPI,pussymango,where warren is president
215,2020-06-20 16:54:28,@CAP10AMERICA @shopDisney Same to you.,JustMichelle101,
216,2020-06-20 16:52:29,@JustMichelle101 @shopDisney Amen. Good luck to you! I hope you’re able to get the ones you’re after.,CAP10AMERICA,"iPhone: 42.695641,-83.068672"
217,2020-06-20 16:51:41,@WaltDisneyWorld @shopDisney I have been waiting for over a month for a Star Wars 40th anniversary spirit jersey. I… https://t.co/aqJVw57Han,Lizamarie16,"Iowa, USA"
218,2020-06-20 16:50:43,@CAP10AMERICA @shopDisney Which makes it even worse cause scalpers have teams of people constantly keeping an eye o… https://t.co/ozN4D2sIV2,JustMichelle101,
219,2020-06-20 16:48:58,@shopDisney I have been waiting for over a month for a Star Wars 40th anniversary spirit jersey. I decided to call… https://t.co/qhjvFGIyrv,Lizamarie16,"Iowa, USA"
220,2020-06-20 16:44:00,"Hey Disney lovers!

Check out the t-shirts Shopdisney has on offer! 

Some of them are as low as $12!

Offer ends 2… https://t.co/aZd1SimTnt",daramiblog,"Athens, Greece"
221,2020-06-20 16:42:54,@zoidberg95 @shopDisney @JediJoie @geekyguy977 That's some lucky... or should I say Magical... timing!!!,MatthewScorpio,"Toronto, Ontario"
222,2020-06-20 16:41:12,@MatthewScorpio @shopDisney @JediJoie @geekyguy977 They just got them in that morning!!!,zoidberg95,Middle Tennessee
223,2020-06-20 16:40:38,@zoidberg95 @shopDisney @JediJoie @geekyguy977 I love the masks!!,MatthewScorpio,"Toronto, Ontario"
224,2020-06-20 16:40:17,@JustMichelle101 @shopDisney They act as if there’s no platform to get this information to the people seeking it. T… https://t.co/abEmeoe1iK,CAP10AMERICA,"iPhone: 42.695641,-83.068672"
225,2020-06-20 16:39:51,"We got the new ShopDisney Disney face masks at Disney Springs to show you a size comparison, what to expect, and ho… https://t.co/CdDMqrHJ4D",Schmoofy,That's Proprietary
226,2020-06-20 16:32:40,@CAP10AMERICA @shopDisney Same. I've missed January and February due to lack of money and now I finally have money… https://t.co/rCmp2TmMBC,JustMichelle101,
227,2020-06-20 16:31:43,@lexivas @DisneyD23 @shopDisney @GLSEN Who knows whats happening on Disneys end. This virus has really messed up businesses,BitJonny8,"Ventura, CA"
228,2020-06-20 16:31:05,@ameaproductions @shopDisney The site is so dumb,JustMichelle101,
229,2020-06-20 16:30:53,@JustMichelle101 @shopDisney I couldn’t agree more. This was my first attempt trying to collect an entire pin set.… https://t.co/GlcvK7PsiM,CAP10AMERICA,"iPhone: 42.695641,-83.068672"
230,2020-06-20 16:27:42,Why was the collection available in the UK 2 days ago but delayed in the US??? This makes zero sense. https://t.co/gNUOjYNRte,JustMichelle101,
231,2020-06-20 16:23:47,@zoidberg95 @shopDisney @JediJoie It was very nice to be able to step into a Disney store again. So glad I got to s… https://t.co/VANcFyd9e9,geekyguy977,
232,2020-06-20 16:23:45,"@zoidberg95 @shopDisney @JediJoie @geekyguy977 Nice!

This is gonna be my smile-spot all weekend....nice pics, you rock!!",SierraGypsy1,
233,2020-06-20 16:22:17,"@joeypreger Oh, no! I'm so sorry, Joey. I'd be more than happy to assist you. I've sent you a direct message to further assist you. -Joanna",shopDisney,Second star to the right
234,2020-06-20 16:21:34,I literally checked Twitter and saw a completely different account post about it and that's how I found out. This w… https://t.co/lq3HlDQ4yy,JustMichelle101,
235,2020-06-20 16:21:34,The fact that you literally don't know about the Minnie Mouse collection unless you check the website means when it… https://t.co/MogXGyPUs8,JustMichelle101,
236,2020-06-20 16:21:23,@zoidberg95 @shopDisney @geekyguy977 It was a great day to be able to experience a little Disney Magic! The good co… https://t.co/OVmUKjsODR,JediJoie,
237,2020-06-20 16:19:58,When 3 #Disnerd brothers go to the @shopDisney store....magic happens!!!! https://t.co/uRNJI4vC7G,zoidberg95,Middle Tennessee
238,2020-06-20 16:18:09,I've been a heavy critic of how the minnie mouse #mainstreetattraction has been handled so I hope that it was tempo… https://t.co/CKm82BosMc,Fowldozer,
239,2020-06-20 16:17:15,@KristySki @Brynn_H @shopDisney @RobertIger That’s so awful! I’ve seen so many complaints about this collection for… https://t.co/KTjrnBa7Oe,RachieSambora,"Ravenclaw House, Hogwarts "
240,2020-06-20 16:16:47,"@JustMichelle101 @shopDisney Every time I've tried to go onto the website, it logs me in and out whether I like it… https://t.co/aUqbuT8kiK",ameaproductions,"ÜT: 34.172352,-118.321978"
241,2020-06-20 16:16:47,@amyyZOMBIEE @shopDisney I hope you have better luck than I did!,RachieSambora,"Ravenclaw House, Hogwarts "
242,2020-06-20 16:16:15,@BitJonny8 @DisneyD23 @shopDisney @GLSEN I think some people missed out on getting it somehow 🧐 so weird,lexivas,"Charlotte, NC"
243,2020-06-20 16:11:26,@shopDisney needs a monthly subscription for this collection. Eliminate scalpers. Slow site traffic. Allow actual c… https://t.co/BU87dX0UVt,JustMichelle101,
244,2020-06-20 16:11:25,@shopDisney apparently this months minnie mouse main attraction collection has been postponed but there's no new da… https://t.co/2w6rPzzlzK,JustMichelle101,
245,2020-06-20 16:02:04,@shopDisney hi I am waiting for a parcel but it’s still not turned up and  Hermes saying they still have not got it… https://t.co/GJS4XJxeET,pm1972,hampstead/camden 
246,2020-06-20 15:53:54,"@lexivas @DisneyD23 @shopDisney @GLSEN Huh, my girlfriend didnt get email about it 😑",BitJonny8,"Ventura, CA"
247,2020-06-20 15:53:15,@_pamknudsen109_ @shopDisney A better answer would have been “because of Covid we’ve had production delays so the n… https://t.co/fPULy3mYX8,SticksNJesStone,
248,2020-06-20 15:37:13,@GetBinky @shopDisney How was Westfield? Miss it so much!,MrDavidMrIan,"London, England"
249,2020-06-20 15:11:30,Disgusted to have received my @shopDisney delivery like this! #Disney #Hermes #DisgustingService https://t.co/JVkz58Hooi,Nicola_Cassie_X,"Aberdeen, Scotland"
250,2020-06-20 14:59:33,@Attractions @shopDisney I’m still waiting for mine! I hope they for now looking at them!,jerseygirl0186,"Franklinville, NJ"
251,2020-06-20 14:56:02,@lexivas @DarkStrobel94 @shopDisney I get it- obvi the comms didn’t reach me &amp; when you play by the rules Disney ha… https://t.co/AWbxdqFKa5,Netzer_r,ATL
252,2020-06-20 14:51:51,"From @shopDisney, it’s “Pirates of the Caribbean: The Curse of the Black Pearl”. https://t.co/MwkFs6apPZ",AKDiscReport,United States
253,2020-06-20 14:43:18,@Mom2TandT @shopDisney When I called they said there supposedly making more,Daviesallison1A,"Boca Raton, FL"
254,2020-06-20 14:43:11,"@shopDisney curious, when are the stores in St Louis going to open and why is it taking so long? These may be the o… https://t.co/Btvb1Swg4x",JohnMarecek,"O'Fallon, MO"
255,2020-06-20 14:42:26,"@KristySki @shopDisney aw man, okay! Thank you!",katelynhuschke,Texas Y'all. 
256,2020-06-20 14:42:13,"🔺Shape things up with the new Mickey and Minnie Mouse Geometric Collection by Dooney &amp; Bourke!🔻
-
-
You can find al… https://t.co/tFY6csitOU",chipandcompany,"Orlando, FL"
257,2020-06-20 14:38:47,@pussymango @shopDisney When I ordered we had a “Ship date” of June 16th. Problem? Only 1/3 of my masks are shipped… https://t.co/TTsJKEoioG,Mom2TandT,"Ottawa, Canada"
258,2020-06-20 14:37:30,@LLife71 @shopDisney you’re welcome!! that stinks it didn’t get to everyone.,lexivas,"Charlotte, NC"
259,2020-06-20 14:37:07,@Mom2TandT @shopDisney I ordered the Disney character masks and Pixar ones in April the Disney masks no Pixar,Daviesallison1A,"Boca Raton, FL"
260,2020-06-20 14:37:07,@shopDisney I’m having trouble logging in. I made an account and when I try to log in I get an email about it but w… https://t.co/Orxy5hVS8o,Izzyleal7,"Simi Valley, CA"
261,2020-06-20 14:35:46,@Daviesallison1A @shopDisney Wow! This doesn’t seem hopeful for my order that is being shipped to me in Canada. Eve… https://t.co/gXa6v1BJgd,Mom2TandT,"Ottawa, Canada"
262,2020-06-20 14:35:31,"@andycdj @ww_us I got mine on ShopDisney about a month ago, but they appear sold out now sorry 😭",Courtney_Guth,"Orlando, FL"
263,2020-06-20 14:33:54,Hey @shopDisney PART of my mask preorder shipped - 1/3. Problem? I live in Canada &amp; ship with @UPS. Not only am I p… https://t.co/CTqMWkaPQp,Mom2TandT,"Ottawa, Canada"
264,2020-06-20 14:33:19,@KristySki @Nightcry76 @shopDisney @_pamknudsen109_ Oh what?!? :((( why!,HeySydneyy,Here. Eh.
265,2020-06-20 14:33:17,@lexivas @shopDisney Thank you. I did not get that email.,LLife71,
266,2020-06-20 14:32:42,"@LLife71 @shopDisney no, she’s on “summer vacation”. postponing it temporarily. they announced it on the site and s… https://t.co/FMrPFLKccq",lexivas,"Charlotte, NC"
267,2020-06-20 14:31:40,"@carofr1026 @shopDisney they posted it on the site and sent an email about it earlier this week. but yeah, agree, I… https://t.co/D0C7ow16E7",lexivas,"Charlotte, NC"
268,2020-06-20 14:30:46,@BitJonny8 @DisneyD23 @shopDisney @GLSEN they did send an email earlier this week about it 🤷🏻‍♀️,lexivas,"Charlotte, NC"
269,2020-06-20 14:28:50,@Nightcry76 @shopDisney @_pamknudsen109_ @HeySydneyy The collection is suspended until further notice.,KristySki,Somewhere over the rainbow
270,2020-06-20 14:28:25,"@Isla_Nublar @shopDisney @_pamknudsen109_ They need to make these collections not so ""limited"" that's their problem.",KristySki,Somewhere over the rainbow
271,2020-06-20 14:27:41,@amyyZOMBIEE @TimeGambitGG @shopDisney Makes no sense to me!,KristySki,Somewhere over the rainbow
272,2020-06-20 14:27:35,"@DarkStrobel94 @Netzer_r @shopDisney they did, they announced it earlier this week. it was posted on the site and emails were sent out.",lexivas,"Charlotte, NC"
273,2020-06-20 14:27:31,@katelynhuschke @shopDisney They've suspended the collection until further notice.,KristySki,Somewhere over the rainbow
274,2020-06-20 14:25:14,@Brynn_H @RachieSambora @shopDisney @RobertIger Months ago when stores were still open I went HOURS early before th… https://t.co/Pywg2KU20j,KristySki,Somewhere over the rainbow
275,2020-06-20 14:24:58,@shopDisney y’all gonna release the Peter Pan collection or nah?,katelynhuschke,Texas Y'all. 
276,2020-06-20 14:24:02,@Netzer_r @shopDisney They've pulled the collection. It's on hold until further notice.,KristySki,Somewhere over the rainbow
277,2020-06-20 14:23:30,"Really disappointed with @shopDisney for pulling their Main Attraction collection. Truly appalled, actually. Maybe… https://t.co/7uQhKdOw9C",KristySki,Somewhere over the rainbow
278,2020-06-20 14:17:47,@TimeGambitGG @shopDisney The UK store still had the release 2 days ago. Only was suspended in the US I guess,amyyZOMBIEE,california
279,2020-06-20 14:16:03,@shopDisney you might want to check your employees because eBay has the Minnie mouse Peter pan collection up alread… https://t.co/WwPcBuM5HJ,TimeGambitGG,
280,2020-06-20 14:15:38,@DisneyD23 @shopDisney @GLSEN How about when you suspend the sales of a collection you actually put an official wor… https://t.co/zN9bvVL3bD,BitJonny8,"Ventura, CA"
281,2020-06-20 14:15:21,Come on @shopdisney give those in the US some info on the Castle Collection. We see that Shanghai and UK have gotte… https://t.co/A8q1AO6Zw5,MindYaManas,"Florida, USA"
282,2020-06-20 14:14:53,@Nightcry76 @shopDisney @_pamknudsen109_ What in the world?! It’s like they’re TRYING to handle it badly and frustrate everyone.,HeySydneyy,Here. Eh.
283,2020-06-20 14:07:58,Ummmmmmm @shopDisney y’all could’ve warned us???,carofr1026,
284,2020-06-20 14:06:42,"@shopDisney @_pamknudsen109_ Thanks for the warning. I hope this is a sign you are, at least, reading some of these… https://t.co/lRGwmKxOlq",Isla_Nublar,
285,2020-06-20 14:05:32,@shopDisney are you having technical issues. Isn’t the Peter Pan line supposed to be released today?,LLife71,
286,2020-06-20 14:04:35,"@Netzer_r @shopDisney not sure, they should've given us a heads up about this",DarkStrobel94,
287,2020-06-20 14:03:18,@shopDisney Minnie Main Attraction isn’t available....it’s 10 AM...What does this screen even mean? https://t.co/1xTrKoyetl,Netzer_r,ATL
288,2020-06-20 13:35:16,@shopDisney So do we just keep refreshing until it’s time?,LLife71,
289,2020-06-20 13:33:52,"@shopDisney @_pamknudsen109_ Super not helpful answer there Disney! Are you releasing today simple yes or no? 
@HeySydneyy",Nightcry76,Calgary
290,2020-06-20 13:27:35,So Angry 😡 @shopDisney order for my 4 year old daughter arrives damaged! Boxes on the inside all damaged! Rang cust… https://t.co/IDkSfMso7Y,Waldron85Joe,
291,2020-06-20 12:56:20,When you want to do shipping from the US ShopDisney as the UK shop doesn't have it...but shipping is $80!,xjackieleanne,"Manchester, England"
292,2020-06-20 12:39:47,"@shopDisney hey, when will https://t.co/uKvmJtryWq start shipping to the UK again please?",Carla_cdp,"Kimberley, England"
293,2020-06-20 12:27:12,@GetBinky @shopDisney We’re going to have to make a visit when we have some masks! So exciting! 😆,AdventuresOfTwo,"North Yorkshire, UK"
294,2020-06-20 12:23:13,We went &amp; we spent money 😊 We did have to wear a mask but it was an amazing feeling having a bit of @shopDisney in… https://t.co/OiCpB3YKG4,GetBinky,"London, England"
295,2020-06-20 12:21:40,@andrew0544 @shopDisney The face part is comfortable but the straps pull a bit on our ears.,Attractions,
296,2020-06-20 12:21:05,"@Flipper97 @shopDisney The face coverage is good for us, but the straps pull a bit on our ears. But you can stretch them out a bit.",Attractions,
297,2020-06-20 12:16:52,@shopDisney so is Minnie Mouse Main Attraction on hiatus due to trying to fix the issue of the bots buying them ins… https://t.co/ZNpyVcC7rE,amyyZOMBIEE,california
298,2020-06-20 12:14:37,@RachieSambora @shopDisney They've put it on hold in the US shop til further notice. I hope i can get one so bad. I… https://t.co/5xOlnJPRpb,amyyZOMBIEE,california
